CustomerID,Amount,purchased_units,avg_spend,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6,Category_7,Category_8,Category_9,Category_10,Category_11,Category_12,Category_13,Category_14,Category_15,Category_16,Category_17,Category_18,Sex,Age,Profession,CityType,YearsInCity,HaveChildren
1001738,311350,35,8895.71,6,3,5,4,16,1,0,13,0,0,1,2,1,1,4,7,0,0,M,36-45,16,C,0,0.0
1001739,425177,45,9448.38,9,1,0,1,20,2,1,19,0,0,0,0,1,8,1,10,3,0,M,55+,16,C,1,1.0
1001740,340879,36,9468.86,4,4,1,1,9,5,1,16,1,2,3,5,4,5,2,6,2,1,M,55+,1,C,2,0.0
1001741,4358776,389,11205.08,157,70,4,9,57,27,0,160,11,3,30,4,10,73,120,54,34,5,M,36-45,7,A,4+,1.0
1001742,243535,24,10147.29,8,3,1,2,4,3,0,6,4,3,6,0,1,2,5,4,0,0,M,26-35,15,C,4+,1.0
1001743,430669,42,10254.02,11,3,2,4,16,2,0,7,5,3,6,2,1,2,9,7,0,2,M,36-45,17,C,0,0.0
1001744,717020,79,9076.2,9,7,2,5,40,8,1,50,3,1,0,1,2,9,4,4,7,1,M,36-45,12,C,2,0.0
1001745,456687,43,10620.63,14,4,0,0,2,4,0,22,0,0,6,0,2,8,6,15,3,1,M,46-50,0,A,4+,1.0
1001746,2445529,186,13148.01,66,46,29,39,56,2,7,20,10,3,24,11,1,5,93,24,3,5,M,26-35,4,C,1,1.0
1001747,367624,62,5929.42,11,11,4,5,25,2,0,22,1,2,6,2,3,2,8,7,2,0,M,26-35,0,C,2,1.0
1001748,3211832,337,9530.66,103,40,5,7,71,22,5,133,3,10,15,10,23,44,35,74,48,8,M,51-55,1,A,1,1.0
1001749,2219131,316,7022.57,33,15,18,15,101,28,6,161,3,10,23,11,7,31,25,21,16,11,M,26-35,2,B,1,1.0
1001750,323257,41,7884.32,5,3,2,3,16,1,1,18,1,1,4,3,3,4,4,8,3,0,M,51-55,5,B,0,0.0
1001751,167737,15,11182.47,5,3,1,1,5,0,0,4,0,0,0,2,0,2,3,2,0,0,M,36-45,20,C,0,0.0
1001752,2608601,237,11006.76,83,37,8,9,60,29,5,99,6,4,15,3,8,21,38,52,13,0,M,26-35,3,B,1,0.0
1001753,2087488,163,12806.67,68,20,3,5,34,23,24,54,9,2,5,5,3,17,15,29,10,3,M,36-45,6,B,3,0.0
1001754,152183,22,6917.41,8,4,0,0,11,0,0,7,1,0,1,0,0,1,4,3,1,0,M,18-25,19,C,3,0.0
1001755,1766425,227,7781.61,21,18,19,30,110,12,0,69,8,3,13,25,17,54,8,23,9,1,F,18-25,4,B,4+,0.0
1001756,271059,33,8213.91,5,2,6,5,15,1,0,11,1,1,2,2,1,5,0,6,3,0,F,26-35,1,B,2,1.0
1001757,2578265,230,11209.85,84,44,18,25,47,20,0,54,17,6,13,6,10,60,65,80,13,0,M,26-35,4,B,4+,0.0
1001758,2119678,236,8981.69,22,15,3,8,87,21,4,133,6,3,5,7,11,44,14,38,8,0,F,26-35,0,B,1,0.0
1001759,1310749,143,9166.08,33,16,15,17,94,6,0,18,4,0,5,5,3,17,28,15,7,1,M,26-35,16,C,0,1.0
1001760,286287,40,7157.18,2,1,2,2,29,0,0,9,2,0,1,1,0,31,2,0,2,3,F,26-35,3,C,1,1.0
1001761,386395,61,6334.34,21,21,0,8,11,0,0,8,12,0,9,1,2,3,44,5,3,2,M,36-45,0,C,2,0.0
1001762,520031,38,13685.03,29,9,0,0,6,2,2,12,0,0,2,0,0,2,9,13,1,0,M,26-35,14,B,2,1.0
1001763,180104,19,9479.16,5,3,1,1,15,1,0,0,2,0,1,1,0,2,2,2,1,1,M,36-45,7,C,2,0.0
1001764,4073303,356,11441.86,150,85,15,51,151,11,0,39,20,0,42,10,7,26,45,64,6,7,M,18-25,0,B,1,0.0
1001765,614359,58,10592.4,11,5,4,4,18,3,1,24,0,1,9,2,1,4,6,12,3,0,M,18-25,4,C,1,0.0
1001766,108961,13,8381.62,3,2,0,0,7,0,0,5,0,0,1,0,0,3,0,1,0,0,F,46-50,0,C,0,
1001767,1605109,170,9441.82,37,17,4,3,71,37,1,65,2,6,6,2,5,16,28,23,11,3,M,26-35,20,C,1,0.0
1001768,575182,73,7879.21,10,5,1,1,20,7,0,51,0,0,4,4,1,6,6,4,2,1,M,46-50,16,C,1,1.0
1001769,297718,44,6766.32,8,2,2,2,20,2,0,12,0,1,5,0,2,7,3,10,1,1,M,26-35,17,C,0,1.0
1001770,427799,57,7505.25,8,9,1,2,55,2,0,8,2,0,5,2,1,4,5,0,0,2,M,36-45,16,C,1,0.0
1001771,295885,20,14794.25,13,4,0,2,1,3,0,4,3,2,2,0,2,1,12,4,0,0,M,26-35,17,C,2,1.0
1001772,159716,18,8873.11,6,4,1,2,7,0,0,8,0,0,1,1,0,4,2,2,0,0,M,55+,2,C,1,0.0
1001773,288485,33,8741.97,3,2,1,1,4,3,0,25,0,1,0,0,2,6,1,5,5,0,M,18-25,4,B,1,0.0
1001774,219825,24,9159.38,9,2,0,0,10,0,0,3,0,0,6,0,0,1,7,3,2,0,M,26-35,17,C,4+,0.0
1001775,913795,82,11143.84,22,8,0,2,21,18,3,34,4,4,3,2,2,1,11,15,12,0,M,26-35,4,C,3,1.0
1001776,1902709,227,8381.98,65,32,3,17,95,12,0,46,6,0,43,11,2,23,45,34,5,1,M,26-35,0,B,4+,1.0
1001777,341030,31,11000.97,6,1,0,0,5,3,1,16,0,3,2,0,3,1,3,7,3,0,M,26-35,20,C,0,0.0
1001778,2820361,312,9039.62,88,35,6,26,135,20,1,90,12,0,21,5,10,44,31,56,9,3,M,18-25,4,B,1,0.0
1001779,816058,91,8967.67,36,35,3,2,48,5,0,12,3,1,10,1,3,11,23,10,1,2,M,18-25,1,C,4+,0.0
1001780,2562382,341,7514.32,92,38,27,37,120,18,1,104,10,4,26,23,13,34,45,45,22,7,M,36-45,1,B,0,0.0
1001781,474147,58,8174.95,14,12,0,11,17,3,0,7,18,0,29,1,0,5,6,2,2,0,F,36-45,0,C,2,0.0
1001782,161964,19,8524.42,2,1,1,1,7,2,0,9,0,0,3,0,1,2,2,2,0,0,M,46-50,0,C,1,1.0
1001784,223728,25,8949.12,17,7,0,1,6,0,0,4,0,1,2,0,2,0,20,4,2,0,M,18-25,20,B,1,0.0
1001785,263792,27,9770.07,10,6,1,1,8,3,0,7,1,1,1,0,2,3,4,5,0,0,M,18-25,4,B,2,0.0
1001786,287481,31,9273.58,3,1,2,3,14,1,1,15,0,1,3,2,1,3,3,5,1,0,M,46-50,1,C,4+,1.0
1001787,108323,14,7737.36,1,1,0,0,7,0,0,4,0,2,1,0,1,0,1,4,0,0,M,18-25,8,A,4+,0.0
1001788,186610,23,8113.48,1,0,0,1,7,4,0,16,1,1,0,1,4,5,1,3,2,0,M,46-50,2,A,3,1.0
1001789,371679,31,11989.65,5,3,2,0,12,4,2,12,0,1,2,0,1,2,2,8,1,0,M,0-17,10,C,2,0.0
1001790,2094597,196,10686.72,58,30,7,12,87,15,2,57,8,3,11,5,10,20,34,26,13,6,M,26-35,0,C,1,0.0
1001791,801440,83,9655.9,13,8,1,3,26,17,5,38,2,3,3,1,4,8,7,9,7,2,M,18-25,4,C,1,1.0
1001792,161770,19,8514.21,1,1,0,0,11,2,0,7,0,0,0,0,0,8,0,3,1,0,F,26-35,2,C,3,0.0
1001793,1526212,159,9598.82,66,27,3,9,37,20,0,76,5,1,8,3,4,20,18,31,9,1,M,26-35,4,B,1,0.0
1001794,1646212,239,6887.92,73,27,4,3,49,22,1,107,6,4,21,0,18,44,18,64,12,3,M,26-35,11,B,1,0.0
1001795,195747,17,11514.53,5,1,0,1,11,0,0,5,0,1,0,0,0,2,6,3,1,0,M,18-25,17,C,1,0.0
1001796,782257,91,8596.23,5,0,0,1,49,5,5,46,1,0,1,7,4,16,1,1,11,2,M,51-55,11,C,2,1.0
1001797,1001295,96,10430.16,8,7,2,1,24,11,3,47,1,9,6,5,5,13,4,13,13,1,M,36-45,7,C,2,0.0
1001798,305116,33,9245.94,7,3,0,1,13,2,0,11,0,0,2,2,0,2,4,3,4,1,M,46-50,11,C,2,1.0
1001799,421226,53,7947.66,5,1,0,1,14,3,1,34,2,1,2,0,1,9,2,9,3,1,M,36-45,11,B,4+,1.0
1001801,134631,13,10356.23,4,3,0,2,2,1,0,8,1,0,1,0,0,2,3,1,1,0,F,26-35,6,C,0,0.0
1001802,1174673,119,9871.2,17,10,2,4,29,11,1,42,0,8,34,4,4,10,10,23,9,2,M,18-25,4,A,3,0.0
1001803,1548127,148,10460.32,69,23,4,5,40,15,0,30,2,1,35,3,5,11,29,38,6,5,M,26-35,2,B,1,0.0
1001804,657323,63,10433.7,24,16,0,0,13,8,0,24,2,2,0,0,5,3,14,15,5,0,M,26-35,7,C,4+,1.0
1001805,1029810,93,11073.23,31,20,5,14,38,15,0,22,13,1,5,2,3,5,19,11,6,3,M,18-25,4,C,0,0.0
1001806,1296315,117,11079.62,31,15,9,14,41,10,2,45,1,0,3,5,3,14,16,17,6,2,M,18-25,4,B,1,0.0
1001807,1151822,107,10764.69,42,24,1,4,35,20,0,30,7,0,14,1,3,6,15,20,9,0,M,18-25,17,C,3,0.0
1001808,168316,18,9350.89,4,4,4,4,4,1,0,6,1,0,0,3,0,2,2,2,1,0,F,18-25,4,C,4+,1.0
1001809,188209,24,7842.04,5,1,0,0,7,2,0,10,1,0,1,1,0,4,1,4,1,0,F,26-35,14,C,0,1.0
1001810,196212,26,7546.62,2,0,0,0,3,6,0,9,0,4,0,0,20,2,1,11,1,0,M,51-55,13,A,1,1.0
1001812,3669801,381,9632.02,97,52,18,34,154,19,3,118,9,1,24,9,10,55,47,44,16,6,F,26-35,12,A,4+,1.0
1001813,69563,9,7729.22,1,0,0,0,5,1,0,2,0,0,0,0,0,3,0,1,1,0,F,36-45,6,C,3,0.0
1001815,174572,20,8728.6,4,3,1,4,8,0,0,5,2,0,3,2,0,2,10,4,1,0,M,0-17,1,C,1,0.0
1001816,350552,31,11308.13,10,6,0,0,2,2,0,9,1,0,17,0,2,3,3,6,2,1,F,36-45,9,C,4+,0.0
1001817,684970,73,9383.15,33,14,2,3,13,7,0,17,5,1,7,1,1,5,43,19,2,0,M,36-45,1,A,3,0.0
1001818,304090,29,10485.86,9,11,3,8,12,2,0,7,11,1,1,0,1,2,2,2,0,1,M,0-17,8,C,4+,0.0
1001819,647531,55,11773.29,22,10,0,2,12,5,0,16,9,2,7,1,0,5,24,8,3,0,F,36-45,12,C,1,1.0
1001820,1761623,181,9732.72,59,26,3,6,53,13,0,50,2,3,41,0,4,9,58,36,6,7,M,26-35,20,B,1,1.0
1001821,164727,14,11766.21,1,0,0,1,0,1,0,9,1,2,0,0,1,0,0,6,2,0,M,26-35,20,C,2,0.0
1001822,413549,42,9846.4,10,2,2,2,23,4,0,14,1,0,3,2,1,2,8,9,1,0,F,26-35,0,C,1,1.0
1001823,85163,12,7096.92,0,0,1,2,11,0,0,3,0,0,0,0,0,6,0,0,1,0,F,36-45,1,C,1,0.0
1001824,831924,97,8576.54,18,7,4,6,43,5,0,39,1,0,2,3,2,16,6,12,4,1,F,18-25,4,C,2,0.0
1001825,655770,83,7900.84,9,5,2,3,29,4,0,55,2,1,0,0,2,18,4,11,5,1,M,26-35,7,C,4+,1.0
1001826,279874,30,9329.13,12,6,1,3,9,1,0,9,1,0,3,1,1,1,18,3,0,1,M,46-50,11,C,1,1.0
1001827,241377,23,10494.65,4,4,1,1,5,3,0,9,1,1,3,2,1,3,2,7,1,0,F,26-35,1,C,3,0.0
1001828,612154,75,8162.05,12,3,3,4,32,8,1,28,4,1,4,1,3,6,6,14,5,0,M,18-25,4,B,1,0.0
1001829,166656,19,8771.37,1,0,0,1,3,5,0,11,0,1,0,0,2,2,1,5,0,0,M,26-35,16,C,2,1.0
1001830,263408,17,15494.59,15,9,0,1,2,2,0,1,2,0,0,1,0,0,5,6,0,0,M,18-25,4,C,2,0.0
1001831,516147,54,9558.28,9,5,5,4,21,5,1,18,2,1,5,0,2,4,6,10,2,0,M,18-25,4,B,4+,
1001832,197631,24,8234.62,2,1,2,1,4,1,0,21,0,0,0,0,0,4,1,3,1,0,F,18-25,4,C,3,0.0
1001833,443627,49,9053.61,11,2,2,1,14,9,0,26,1,0,3,1,3,6,1,8,4,0,M,18-25,17,B,2,0.0
1001834,342195,34,10064.56,6,2,7,8,11,0,0,9,1,0,10,1,0,4,3,4,0,0,M,36-45,5,C,4+,0.0
1001835,4420772,435,10162.69,95,35,6,11,135,41,0,166,11,12,68,13,19,55,47,78,25,7,M,26-35,19,B,3,0.0
1001836,2143427,226,9484.19,19,8,4,5,100,15,10,104,3,3,14,7,11,29,8,45,6,0,M,26-35,0,A,4+,0.0
1001837,3941757,433,9103.36,102,63,8,12,134,44,4,170,10,7,33,3,19,75,76,65,21,9,M,26-35,2,B,1,0.0
1001838,145353,14,10382.36,6,1,0,0,3,2,0,4,0,0,0,0,0,2,2,5,0,0,M,36-45,7,A,3,0.0
1001839,611999,47,13021.26,28,7,1,2,14,8,0,12,0,0,0,0,3,5,5,17,2,0,M,18-25,4,C,1,0.0
1001840,237334,15,15822.27,3,2,1,1,2,2,0,1,1,6,2,1,2,0,6,4,0,0,M,26-35,12,B,1,0.0
1001841,805809,123,6551.29,27,14,4,13,60,10,1,36,5,0,6,1,3,15,9,16,2,1,M,18-25,0,C,2,0.0
1001842,2782800,266,10461.65,49,19,15,12,89,22,5,111,2,5,18,8,11,23,24,62,13,4,M,18-25,4,B,1,0.0
1001843,672779,70,9611.13,19,8,0,1,25,6,1,30,2,1,8,1,2,5,9,6,7,0,M,26-35,12,A,2,0.0
1001844,99776,13,7675.08,1,1,0,0,7,1,0,7,0,1,0,1,1,1,1,0,0,0,F,18-25,4,A,4+,1.0
1001845,802110,114,7036.05,11,4,0,2,45,14,0,81,0,0,4,0,2,19,5,11,2,1,M,26-35,2,B,3,1.0
1001846,343187,29,11834.03,7,1,3,1,8,4,2,12,1,2,1,0,0,1,2,8,3,0,M,46-50,12,B,2,0.0
1001847,216425,19,11390.79,1,2,0,1,1,3,0,15,1,3,0,0,1,3,0,4,1,0,M,18-25,4,C,2,0.0
1001848,109256,15,7283.73,0,0,1,1,5,1,0,5,0,1,5,3,1,2,3,2,0,0,M,36-45,5,A,4+,1.0
1001849,201910,14,14422.14,13,3,0,0,1,0,0,2,1,0,0,0,0,1,4,9,1,0,M,36-45,7,C,1,1.0
1001850,511154,44,11617.14,15,7,24,25,8,1,0,6,3,0,1,9,0,2,7,4,2,0,M,18-25,5,C,0,1.0
1001851,2179541,289,7541.66,93,51,2,14,80,16,3,81,14,2,36,4,6,22,95,50,9,2,M,26-35,19,B,4+,1.0
1001852,288719,26,11104.58,12,7,1,0,5,2,0,4,1,0,3,1,2,0,20,4,1,0,M,26-35,12,B,1,0.0
1001853,622988,78,7987.03,3,5,7,7,76,1,0,22,1,0,1,3,1,14,6,4,2,1,M,51-55,0,B,1,1.0
1001854,1007398,132,7631.8,38,22,6,9,48,8,1,39,7,1,12,5,6,19,13,18,7,1,M,26-35,0,C,2,0.0
1001855,536567,47,11416.32,42,12,0,0,10,8,0,11,2,0,1,1,4,3,10,16,4,0,M,18-25,4,C,4+,0.0
1001856,1057525,70,15107.5,32,19,0,1,9,2,0,8,2,1,10,1,4,1,54,18,2,1,M,55+,7,C,3,1.0
1001857,243355,19,12808.16,9,6,4,8,6,0,0,5,1,0,0,2,0,1,3,3,1,0,M,0-17,10,C,3,0.0
1001858,685990,61,11245.74,17,14,20,25,13,2,0,13,2,0,11,7,1,3,3,5,2,0,F,18-25,4,B,0,0.0
1001859,233221,24,9717.54,4,2,0,1,3,1,0,14,2,1,2,0,1,4,5,3,6,0,F,26-35,4,C,1,1.0
1001860,1681036,170,9888.45,69,34,10,12,37,11,0,65,6,3,7,3,6,15,45,31,19,11,M,55+,16,C,1,0.0
1001861,2246459,254,8844.33,63,42,5,17,98,25,0,94,9,5,11,4,9,30,32,40,21,4,M,51-55,16,A,1,1.0
1001862,207131,20,10356.55,2,2,2,2,15,1,0,4,0,2,0,0,1,1,0,0,0,0,M,51-55,14,C,1,1.0
1001863,620513,55,11282.05,2,4,2,2,21,10,1,27,0,4,0,3,2,7,0,8,8,0,M,18-25,4,B,4+,0.0
1001864,112373,14,8026.64,2,0,0,0,6,1,0,5,0,1,2,1,0,0,2,2,0,0,M,36-45,7,B,2,0.0
1001865,1430464,190,7528.76,10,5,1,8,100,10,1,85,3,1,5,2,4,46,5,29,5,1,F,18-25,1,B,2,0.0
1001866,860896,90,9565.51,15,7,3,4,49,2,0,29,1,3,3,1,1,14,9,19,1,0,M,26-35,7,A,4+,1.0
1001867,258715,33,7839.85,3,2,3,3,24,4,0,6,1,4,1,3,4,3,4,3,1,1,M,51-55,7,A,2,0.0
1001868,280649,35,8018.54,8,7,0,0,7,2,0,9,1,3,0,0,9,6,1,4,1,13,M,51-55,11,C,0,1.0
1001869,236748,28,8455.29,4,2,1,1,9,1,1,15,1,0,2,1,1,5,2,3,0,0,M,46-50,14,C,4+,1.0
1001870,979324,84,11658.62,47,11,1,1,36,6,0,19,3,0,2,1,1,21,9,16,7,3,M,55+,13,C,1,0.0
1001871,815400,77,10589.61,33,11,19,17,29,4,0,11,2,3,5,10,0,1,13,6,2,2,F,46-50,1,C,1,1.0
1001872,180078,18,10004.33,1,1,0,1,7,6,0,6,0,1,1,0,3,2,2,10,1,0,M,51-55,20,C,2,0.0
1001873,948404,95,9983.2,43,17,1,2,32,9,0,27,4,2,3,1,3,18,13,15,8,2,M,36-45,7,B,2,0.0
1001874,444101,40,11102.52,8,3,0,1,9,12,1,20,0,2,1,0,1,3,3,8,6,0,M,46-50,7,B,3,1.0
1001875,1594184,178,8956.09,40,28,2,5,88,13,1,49,1,10,5,11,5,55,27,20,8,4,M,36-45,12,A,2,0.0
1001876,134519,16,8407.44,5,3,1,1,9,1,0,6,0,0,2,1,0,1,2,0,0,0,M,26-35,12,C,1,0.0
1001877,657016,79,8316.66,7,4,5,5,28,4,3,40,0,1,0,2,1,8,3,9,0,0,F,46-50,20,B,2,1.0
1001878,556843,51,10918.49,23,11,4,2,12,3,0,7,4,1,10,1,2,2,21,11,2,0,M,0-17,10,C,2,0.0
1001879,1701040,148,11493.51,59,28,8,11,41,10,3,55,7,2,4,2,6,20,12,34,9,5,M,26-35,4,C,1,1.0
1001880,4697136,529,8879.27,151,79,27,37,150,45,4,187,17,4,37,21,14,66,64,83,33,8,M,36-45,0,B,3,1.0
1001881,244981,27,9073.37,4,2,3,3,25,1,0,4,0,0,0,0,0,6,0,0,2,0,M,36-45,2,A,4+,1.0
1001882,1332548,130,10250.37,31,18,8,7,46,7,3,48,2,4,12,6,4,15,26,17,13,5,M,36-45,16,C,4+,0.0
1001883,1745369,236,7395.63,10,12,16,17,131,12,3,99,5,10,2,18,6,94,7,16,8,5,F,51-55,0,B,1,1.0
1001884,3944076,409,9643.22,70,51,18,20,112,28,3,155,11,14,31,29,28,60,64,66,36,14,M,46-50,20,B,1,1.0
1001885,405027,39,10385.31,6,4,11,10,17,0,0,7,0,1,8,5,1,1,7,5,1,0,M,51-55,17,B,2,1.0
1001886,104923,10,10492.3,2,1,0,0,3,0,0,5,0,0,0,0,0,2,2,3,3,0,M,26-35,12,C,3,0.0
1001887,564041,63,8953.03,28,11,2,5,8,4,1,12,2,0,10,7,9,5,14,16,1,4,M,55+,15,C,3,1.0
1001888,172563,16,10785.19,7,6,2,3,4,1,0,5,0,0,3,0,0,0,6,0,0,0,M,36-45,12,C,1,1.0
1001889,2954684,355,8323.05,78,29,5,8,122,39,5,140,4,4,12,3,15,46,35,65,11,5,M,18-25,14,B,2,0.0
1001891,1647667,154,10699.14,57,57,6,12,32,9,1,49,7,4,12,3,5,11,41,24,13,2,M,46-50,1,C,3,1.0
1001892,116394,10,11639.4,2,0,0,0,3,2,0,6,0,1,0,0,1,1,1,3,0,0,M,26-35,20,C,2,0.0
1001893,207782,25,8311.28,3,0,1,1,10,2,0,17,0,1,0,0,1,1,0,1,2,0,F,36-45,0,B,3,0.0
1001894,898108,96,9355.29,9,4,0,0,11,5,0,92,0,0,1,2,3,22,1,4,8,1,F,36-45,7,B,0,1.0
1001895,597657,47,12716.11,19,17,1,1,14,10,0,22,0,1,1,0,0,7,6,4,1,1,M,36-45,14,C,2,
1001896,1219262,118,10332.73,7,8,3,3,18,17,2,73,1,10,4,5,9,12,2,15,14,0,M,55+,13,C,4+,1.0
1001897,3003096,361,8318.83,21,15,8,9,135,23,4,214,7,10,9,10,18,65,10,25,17,2,F,51-55,2,A,1,1.0
1001898,134219,15,8947.93,1,0,1,0,4,1,0,10,0,0,1,0,1,2,2,2,0,0,M,26-35,12,C,1,0.0
1001899,3797112,417,9105.78,70,45,14,20,140,35,8,184,9,13,13,21,26,63,35,41,32,8,F,46-50,6,A,1,1.0
1001900,197287,24,8220.29,4,4,1,0,5,0,1,14,0,1,2,1,0,1,3,2,1,1,M,55+,12,A,3,1.0
1001901,1120140,97,11547.84,35,24,6,11,24,3,0,24,2,0,2,12,4,9,19,16,9,5,M,51-55,7,C,3,1.0
1001902,1681653,144,11678.15,81,24,3,4,29,18,0,34,1,0,12,1,6,11,43,60,2,2,M,26-35,19,C,1,0.0
1001903,1324994,119,11134.4,27,15,15,14,38,12,5,46,6,3,5,4,2,11,9,17,12,7,M,36-45,0,B,1,0.0
1001904,1791890,196,9142.3,69,43,16,30,57,9,0,43,20,0,21,8,9,17,31,42,10,8,M,18-25,1,B,4+,
1001905,310196,33,9399.88,3,0,1,0,10,5,0,19,0,2,0,1,2,6,1,2,4,1,F,36-45,20,A,1,0.0
1001906,107607,11,9782.45,3,1,0,0,3,0,0,5,0,0,0,1,0,2,2,2,1,1,F,26-35,5,C,1,1.0
1001907,92888,9,10320.89,1,0,2,2,0,1,0,5,0,1,1,2,0,1,0,2,1,0,M,36-45,17,C,1,0.0
1001908,800846,101,7929.17,26,6,0,1,20,8,0,66,0,0,1,0,6,20,3,29,10,1,M,55+,13,C,3,1.0
1001909,289754,33,8780.42,6,2,0,2,13,8,0,17,0,1,0,0,2,5,0,4,0,0,M,18-25,4,C,2,1.0
1001910,239879,28,8567.11,3,1,2,1,14,0,1,10,0,0,1,0,1,3,1,3,1,0,M,0-17,10,C,0,0.0
1001911,144642,16,9040.12,3,0,1,1,3,2,0,7,0,1,0,0,1,4,1,3,2,0,F,18-25,4,C,0,0.0
1001912,3319877,549,6047.13,94,41,11,13,145,39,4,247,5,14,60,18,28,71,52,75,43,11,M,26-35,4,A,1,1.0
1001914,101069,13,7774.54,3,2,1,2,9,1,0,4,1,0,1,0,0,4,0,0,0,0,F,36-45,14,B,2,0.0
1001915,131188,16,8199.25,4,2,0,1,6,0,0,3,0,0,5,2,0,1,3,2,1,0,M,51-55,13,C,1,0.0
1001916,2090542,220,9502.46,22,11,5,6,59,13,10,117,1,10,8,13,11,23,11,24,21,4,M,46-50,7,B,0,0.0
1001917,842700,65,12964.62,30,15,17,7,14,5,0,19,5,2,1,2,2,4,12,14,10,2,M,18-25,10,B,1,0.0
1001918,68917,9,7657.44,0,0,1,1,5,1,0,5,0,0,0,0,0,2,0,0,1,0,F,46-50,6,C,2,1.0
1001919,175833,25,7033.32,5,0,0,0,4,1,0,3,0,0,23,0,0,0,5,7,1,0,M,0-17,0,C,1,0.0
1001920,2950323,339,8703.02,86,57,21,40,105,24,2,124,12,3,12,25,11,50,36,38,26,19,F,36-45,7,B,1,0.0
1001921,509886,44,11588.32,25,39,1,6,7,0,0,6,7,1,2,0,2,4,8,4,1,1,M,55+,12,C,2,0.0
1001922,2248010,244,9213.16,68,38,15,24,91,18,0,69,10,5,15,7,12,42,52,53,5,3,F,26-35,7,B,4+,0.0
1001923,289979,35,8285.11,9,6,2,2,7,1,0,3,0,0,15,0,1,2,13,6,2,0,M,36-45,7,C,2,0.0
1001925,1633724,159,10274.99,35,15,2,0,27,27,1,55,1,11,18,5,17,17,26,58,19,9,M,51-55,7,B,1,0.0
1001926,3653257,370,9873.67,45,40,30,42,109,20,2,203,18,12,17,18,11,53,45,27,19,7,F,0-17,0,B,1,0.0
1001927,76523,9,8502.56,1,0,0,0,9,1,0,2,0,0,1,0,1,0,1,1,0,0,M,36-45,7,C,1,1.0
1001928,1324537,118,11224.89,50,19,3,7,42,13,1,34,5,4,4,0,13,9,15,38,4,1,M,0-17,10,B,1,0.0
1001929,112864,15,7524.27,2,2,2,3,8,0,0,3,0,0,0,2,0,1,1,1,0,0,F,0-17,10,A,0,0.0
1001930,1237432,171,7236.44,33,29,12,29,92,7,0,32,16,0,9,16,2,16,26,16,8,2,M,26-35,15,A,4+,0.0
1001931,431510,58,7439.83,8,12,1,7,8,1,0,9,13,0,41,0,1,3,2,8,0,0,M,26-35,2,A,1,1.0
1001932,480416,48,10008.67,10,10,2,5,13,6,2,21,6,2,1,1,1,4,5,8,0,0,M,26-35,7,A,4+,0.0
1001933,173571,20,8678.55,5,1,1,1,10,1,0,7,0,0,1,0,0,3,1,4,1,0,M,18-25,19,B,0,0.0
1001934,235424,30,7847.47,8,3,2,1,11,4,0,6,0,1,2,0,1,3,3,5,0,1,M,26-35,17,B,4+,0.0
1001935,266943,34,7851.26,7,0,1,3,16,4,1,7,0,0,2,0,1,3,1,8,1,0,M,0-17,10,B,1,0.0
1001936,157986,19,8315.05,4,1,0,0,5,1,0,13,1,0,1,2,0,1,3,1,2,0,M,36-45,0,C,1,0.0
1001937,1252838,163,7686.12,30,14,4,7,98,18,0,52,2,4,7,10,11,37,10,13,11,2,M,26-35,11,C,4+,0.0
1001938,1012488,94,10771.15,51,29,41,35,17,3,0,3,4,1,3,13,2,2,22,12,1,0,F,26-35,2,C,1,1.0
1001939,1309814,125,10478.51,34,40,4,4,42,17,0,33,6,5,6,4,10,32,40,16,6,3,F,36-45,2,C,3,0.0
1001940,396358,34,11657.59,11,3,1,0,9,3,0,17,1,0,3,1,0,8,2,0,13,4,M,26-35,12,C,2,
1001941,6817493,898,7591.86,185,104,37,108,330,46,4,231,26,5,131,43,36,103,107,137,32,16,M,36-45,17,A,1,0.0
1001942,200391,31,6464.23,5,2,0,0,9,1,0,14,0,0,6,0,1,1,3,4,1,1,M,36-45,5,B,1,1.0
1001943,3384070,370,9146.14,73,32,17,23,160,37,16,109,9,8,24,9,17,37,29,58,11,6,M,18-25,4,B,0,0.0
1001944,406713,40,10167.83,8,4,0,1,13,4,0,16,1,0,2,0,0,4,3,11,1,0,F,18-25,4,C,1,0.0
1001945,347432,39,8908.51,20,3,1,1,6,7,0,12,1,3,1,0,2,6,4,16,1,0,M,26-35,20,C,3,
1001946,484294,48,10089.46,11,5,0,1,18,9,0,25,1,2,2,2,3,6,0,3,0,1,M,26-35,14,A,1,1.0
1001947,761952,69,11042.78,29,10,1,2,11,8,0,38,4,0,10,1,1,2,9,8,6,0,M,26-35,7,B,4+,1.0
1001948,1115459,104,10725.57,84,29,0,4,22,18,0,14,8,0,5,2,4,7,26,32,5,3,M,0-17,10,B,3,0.0
1001949,692918,58,11946.86,14,8,2,3,19,8,0,26,2,1,2,0,1,4,7,9,9,0,M,18-25,17,C,0,0.0
1001950,830242,77,10782.36,32,14,13,10,11,3,0,12,4,0,17,2,4,3,38,13,4,0,M,26-35,12,C,1,0.0
1001951,450215,73,6167.33,12,4,9,11,38,0,1,20,1,0,5,7,0,27,4,4,9,0,F,18-25,4,C,1,0.0
1001952,932469,130,7172.84,13,7,0,1,84,11,1,53,3,3,4,4,5,23,9,13,2,2,M,36-45,1,B,1,1.0
